username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Loopdawg,1.27113E+18,Seattle,1/20/2023 0:41,@GiveSendGo @DiamondandSilk Thank you Diamond for all of the misinformation that killed hundreds of thousands of th… https://t.co/23mMZvpIAJ,0,Twitter for iPhone,
ac tesla,34821986,"Seattle, Washington",1/20/2023 0:41,"@JonnyRoot_ @bennyjohnson Exactly what makes the Biden administration the worst in history?  

Trump was the most o… https://t.co/ZEUy1IY01b",0,Twitter for Android,
Patricia Bethune NO DMs!,8.10995E+17,Seattle!,1/20/2023 0:40,"@kimguilfoyle She was a fool unto herself, sad as it is! Trump is partially responsible for her death, because of h… https://t.co/Kdzw9Y0kXK",0,Twitter Web App,
From Where I Sit,2335665432,Seattle Washington,1/20/2023 0:39,"Analysis | Under oath, Trump is confronted with his ‘hoax’ hyperbole - The Washington Post https://t.co/XVylsSe4ZU",0,Twitter for iPhone,
Manny Manny,7.53109E+17,"Bellevue, WA",1/20/2023 0:26,@RonFilipkowski Will her idol Trump allow her to run ?,0,Twitter for iPhone,
Nothing to see here,1552157605,"Seattle, WA",1/20/2023 0:23,"@JudiciaryGOP tRump flushed classified 
documents DOWN HIS TOILET...

HIS..... TOILET!",0,Twitter for Android,
Michael A Martin,55758627,"Shoreline, WA",1/20/2023 0:22,"According to a rumor I just started, Lindsey Graham uses two honey glazed hams to practice kissing Donald Trump's a… https://t.co/VjOvuShYbK",2,Twitter Web App,
Wayward Knitter,25319461,"Seattle, WA",1/20/2023 0:21,"@Mega_sean @CalltoActivism But it won’t. It will however kill the Republican Party.  Hmmmm, maybe we should let it… https://t.co/6PGgeDx6TY",0,Twitter for iPhone,
Nothing to see here,1552157605,"Seattle, WA",1/20/2023 0:20,"@ACTBrigitte Neither is the GOP
Neither is criminal tRump",0,Twitter for Android,
D. D.,216407950,"Seattle, WA",1/20/2023 0:18,@ResisterForever A special gun handler employed only to maintain these guns and be loaded with blanks in them is a… https://t.co/j4d8i1UeCu,0,Twitter for iPhone,
Sebastian Haze,21466599,Seattle,1/20/2023 0:18,@The_Trump_Train She already submitted her tax returns,0,Twitter for iPhone,
Snatch the Pebble,1.58676E+18,"Seattle, WA",1/20/2023 0:17,@The_Trump_Train @gymnastjenny1 I hear a lot of talk about what they are gonna do. Rarely does it happen.,0,Twitter for iPhone,
Cathal,1.03498E+18,"Seattle, WA",1/20/2023 0:12,"@tznkai Yes, it degraded so much during the Trump administration and there really hasn't been much of a turnaround… https://t.co/nwM1SL1bEu",0,TweetDeck,
Pacific Biscuit,7.32579E+17,"Seattle, WA",1/20/2023 0:11,@The_Trump_Train Dog we want to see ALL of the tax returns including yours and your families!,0,Twitter for iPhone,
Ron Schoenberg,1385710496,"Burien, Washington, USA",1/20/2023 0:07,"@DavidWohl @RepAdamSchiff Trump's campaign manager, Paul Manafort, confessed to the Russian collusion last August,… https://t.co/OQ3pnwOjqL",0,Twitter Web App,
Cynethryth,8.77361E+17,"Seattle, WA",1/20/2023 0:02,"ICYMI:

Trump mistook rape accuser E Jean Carroll for ex-wife, deposition shows https://t.co/fIVJjS4JDF",1,Twitter Web App,
Keshi206,191098712,Seattle,1/19/2023 23:59,@TheLeadCNN @jaketapper @GloriaPazmino Sounds like something Trump would do.,0,Twitter for Android,
plaidass@mac.com,17820468,Seattle,1/19/2023 23:58,@Santos4Congress If I wanted to read lies I would join Truth Social and follow Trump.,0,Twitter for iPhone,
jazz ⍢,430411532,seattle,1/19/2023 23:53,Whoever sends Trump to jail will go down in history so that would be dumb https://t.co/Z46xi5DsHZ,0,Twitter Web App,
Alvin Vigil,1365086845,"Seattle, WA",1/19/2023 23:51,@w_terrence What ever Trump train you’re referring to has deflated. A trump presidency will never happen. https://t.co/3dw6HFUqUn,3,Twitter for iPhone,
Jwax,292095770,"Seattle, WA",1/19/2023 23:43,@HouseGOP What do you think causes inflation? Trump printed most of the dollars in existence and gave cash handouts… https://t.co/jWpPeK3YTj,0,Twitter for iPhone,
Michael A Martin,55758627,"Shoreline, WA",1/19/2023 23:30,The best part about Trump’s return to Twitter &amp; Facebook is how upset his MAGA cultists are who invested their life… https://t.co/Sn2aiYV2em,0,Twitter Web App,
Jwax,292095770,"Seattle, WA",1/19/2023 23:29,@Jim_Jordan Trump added 1/4 of the debt. In 4 years. Why didn’t you stop him?,0,Twitter for iPhone,
Michael A Martin,55758627,"Shoreline, WA",1/19/2023 23:25,"Reminder: After pledging to eliminate the national debt, Trump added $7.8 trillion in just 4 years.

That’s $23,500… https://t.co/MaZ5rK9QzM",0,Twitter Web App,
James,298704150,Sussex by the Sea!,1/19/2023 23:22,Genuinely that chubby Trump-backing Australian guy who pretends he’s American and tweets about Hooters all the time… https://t.co/2FmqsCTEw8,0,Twitter for iPhone,
Sinfullilblonde,15917897,"Seattle, WA",1/19/2023 23:22,"@The_Trump_Train Yes, they want to be here, do it the right way!",0,Twitter for Android,
Never forget what they have done,1.05462E+18,Seattle,1/19/2023 23:19,"The virus wasn't infecting people soon enough.  She wanted to accelerate the spread, to blame Trump in the end.  Sh… https://t.co/kf09rjPI5e",0,Twitter for Android,
Geoff Scanlan,9.66118E+17,"Seattle, WA",1/19/2023 23:10,"@elonmusk @CommunityNotes You could release what Trump teump had censored as president at any moment, or if you've… https://t.co/TVKJvRjKHa",0,Twitter for Android,
Sonny Zuniga,2364276812,"Redmond, WA",1/19/2023 23:08,"@illtalianguy Obviously not you mainly named a bunch of loses, usually by a wider margin than estimated… I’m not su… https://t.co/4iSJcB7h53",0,Twitter for iPhone,
A Mask is the LEAST you can do,93978436,"Seattle, WA",1/19/2023 23:07,@HouseGOP The national debt under Donald Trump went up a record 25%.  So NOW you want to play the fiscal conservative card?  Grifters all.,0,Twitter Web App,
🇺🇦Kathy E Gill | mastodon.social/@kegill,3370001,Seattle WA,1/19/2023 23:07,"TWO YEARS. 

Why did it take TWO YEARS to charge active duty military who were part of #January6thInsurrection ?

R… https://t.co/xOkEceZm5B",0,Twitter for iPhone,
Art Hall ,2590275270,"Seattle, WA",1/19/2023 23:03,@RandPaul Are a big chunk of that was from Donald Trump! The @GOP is a criminally corrupt failed political party! https://t.co/rbqu3ckvuQ,0,Twitter for iPhone,
Sonny Zuniga,2364276812,"Redmond, WA",1/19/2023 22:58,"@illtalianguy He’s a horrible public speaker, dresses weird, and has his greatest support on GOP fringe. He’s like… https://t.co/mRyAdrZeoR",0,Twitter for iPhone,
Chosen One 🇺🇦+🇺🇸,17127559,"Redmond, WA",1/19/2023 22:53,@laurenboebert Donald Trump stored hundreds of classified documents in an unlocked office feet from a hotel ballroo… https://t.co/twn637Lu9f,2,Twitter for iPhone,
The Good Doktor,8.27934E+17,"Burien, WA",1/19/2023 22:51,@The_Trump_Train Sure he’s got nothing better to do!,0,Twitter for iPhone,
BrotherJohnW,3344893993,Seattle,1/19/2023 22:51,"@DC_Draino Remember, he is Trump’s man.",0,Twitter for iPhone,
Matthew van Eerde,151678998,"Redmond, WA",1/19/2023 22:51,"Donald Trump floats the idea of arresting reporters, and my response https://t.co/aIukMpGmDn",0,Twitter Web App,
Jim VOTE BLUE TO SAVE AMERICA!!,2463409814,"Seattle, WA",1/19/2023 22:51,"@NEWSMAX @RepScottPerry So your worrying about that now???

Maybe you should have been worried about that when Trum… https://t.co/YIlUE0l17l",0,Twitter Web App,
D. D.,216407950,"Seattle, WA",1/19/2023 22:50,@timmaay Bet devin nunez regrets giving up his seat to be bigwig at trump socio. Maybe he invested his ranch too.,0,Twitter for iPhone,
Elon Musk Parrotty 🐦,3169483038,"Seattle, WA",1/19/2023 22:49,@NutsSoup @ProjectLincoln Republican Party is now the Trump/MAGA Party.  Ain't no bringing it back....,0,Twitter for Android,
Polar Nerd,9.15327E+17,"Seattle, WA",1/19/2023 22:48,@JonathanQuist The Chinese ownership of TikTok was identified as a potential US security risk before trump had his… https://t.co/vcsr9B2W4X,0,Twitter Web App,
Art Hall ,2590275270,"Seattle, WA",1/19/2023 22:45,@Jim_Jordan @Jim_Jordan ignored a Congressional Subpoena and requested a pardon from Donald Trump!,0,Twitter for iPhone,
Andy Hawkins,9.92537E+17,"Redmond, WA",1/19/2023 22:42,"Twitter Protected Trump and Right-Wing Extremists Before Capitol Attack Out of Fear of Reprisals, Per Leaked Jan 6… https://t.co/Pfi9JfH9z8",0,Twitter Web App,
2PartySystemSucks,1.58978E+18,"Mercer Island, WA",1/19/2023 22:40,@JerseyRockers @CollinRugg @mmpadellan Whatever. I bet you you can’t find one true republican that voted for Biden.… https://t.co/SxqiMqLS7u,0,Twitter for iPhone,
D. D.,216407950,"Seattle, WA",1/19/2023 22:40,@RiceLisa95 @oregon_report Remember trump wouldn't allow any transfer team and made deal with taliban before he lef… https://t.co/LPpKsNaOId,0,Twitter for iPhone,
David Workman,1.584E+18,"Seattle, WA",1/19/2023 22:37,"@AdamChristieArt You realize that Trump’s first move in November 2019 was to quarantine China, but liberals called… https://t.co/yxQksxkbJv",0,Twitter for iPhone,
Will in Seattle,16645396,Seattle,1/19/2023 22:36,What if we don’t pay the debts Trump created 25% of total https://t.co/H1XQHRq24d,0,Twitter for iPhone,
Nothing to see here,1552157605,"Seattle, WA",1/19/2023 22:35,@MarshaBlackburn and Trump did what... again???? HUNDREDS!,0,Twitter for Android,
we have a leader!,7.96954E+17,"Seattle, WA",1/19/2023 22:30,"@WeThePe32888368 @mikepompeo Anybody else think that Trump &amp; Pompeo sold Afghanistan to the Taliban? 
Why else woul… https://t.co/qY02r7N7GR",0,Twitter for iPhone,
we have a leader!,7.96954E+17,"Seattle, WA",1/19/2023 22:30,"@mikepompeo Anybody else think that Trump &amp; Pompeo sold Afghanistan to the Taliban? 
Why else would they sign the a… https://t.co/BeYn1OVFiR",0,Twitter for iPhone,
we have a leader!,7.96954E+17,"Seattle, WA",1/19/2023 22:29,"@mikepompeo Anybody else think that Trump &amp; Pompeo sold Afghanistan to the Taliban? 
Why else would they sign this… https://t.co/tRjEbvr3DZ",0,Twitter for iPhone,
Nothing to see here,1552157605,"Seattle, WA",1/19/2023 22:28,"@Jim_Jordan No, Clinton was coeared. Never took the 5th ONCE.
tRump lied, claimed he declassified them, then said t… https://t.co/Q3sVBdWH9n",0,Twitter for Android,
Ray R,1.10677E+18,Shoreline WA,1/19/2023 22:28,@hakeemjeffries Quit deluding yourself.  The Party of Trump and Santos is just showing who they are.  Believe them.,0,Twitter Web App,
Geek Avenger 🇺🇸🎮🏋️‍♂️🥃🐸✝️,1.44372E+18,"Seattle, WA",1/19/2023 22:24,"@USATRUMPMAN1 I have to admit, I voted for Perot hoping he'd be like what we had with Trump, and also so I could sa… https://t.co/0cc9nX1Sn5",0,Twitter Web App,
joNASTY,1.42736E+18,"Seattle, WA",1/19/2023 22:21,"@Spiro_Ghost Yes. It reminds me of Trump. 
He says a lot of stuff and some of it is the right stuff no other high p… https://t.co/U2EECvSv9L",0,Twitter Web App,
Mary Dietz,1.51848E+18,Seattle. WA,1/19/2023 22:19,@The_Trump_Train What does Ron DeSantis think?,0,Twitter Web App,
Nothing to see here,1552157605,"Seattle, WA",1/19/2023 22:18,"@RepMTG Talk to your hero tRump about his criminal groping, visits to Epsteins island and illegally claimed payments to hookers.",0,Twitter for Android,
John F McBride,2167072310,"Seattle, WA",1/19/2023 22:14,"“Arrest Donald Trump, Mark Meadows, Marjorie Taylor Greene,  Jim Jordan, and Kevin McCarthy-we’ll get our answers f… https://t.co/i9ZiLdFScn",0,Twitter for iPhone,
Kevan Barter,511307405,"Renton, Wa",1/19/2023 22:12,@ACTBrigitte @ACTBrigitte no one wants Trump back except for his crazy MAGA supporters. Trump needs to be in jail.… https://t.co/WhH105oNdC,0,Twitter for iPhone,
🇺🇸Rev. Jason🇺🇸🦁🇺🇲🚔🇺🇲🌞🇺🇲✝️🇺🇲✡🇺🇲,1.37253E+18,Seattle WA,1/19/2023 22:12,@CALI4AZ @udreams30 Trump!,0,Twitter Web App,
The Food-Minded Mama,60953649,"Seattle, WA",1/19/2023 22:07,@EliseStefanik Why did the Trump administration stop making White House visitor logs publically available in April… https://t.co/EYLFKb2wLG,1,Twitter Web App,
AbnormalWrench,309751676,"Seattle, WA",1/19/2023 22:07,@JoeyAndtheho @Morgan_C_Ross @HouseGOP @SpeakerMcCarthy Trump promised to completely pay off the national debt in 8 years. Remember that?,0,Twitter Web App,
Miles Mitchell DC,212450008,"Tukwila, WA",1/19/2023 22:06,@Simi28_ Trump.,0,Twitter Web App,
Ethan Davenport🌽🌽🌽🌽,7.50173E+17,"Seattle,WA",1/19/2023 22:05,@ninaturner Not unless the vote gets split between DeSantis and Trump if Trump runs as an independent. Then someone… https://t.co/PhghC4iqN4,0,Twitter Web App,
GOP in entropy 🇺🇦🇺🇦🇺🇦,23520927,Seattle,1/19/2023 22:02,"@oliverdarcy @ReliableSources Has she been lying to your faces like all of Trump's? Oh, that's right, you don't care about that.",0,Twitter Web App,
John F McBride,2167072310,"Seattle, WA",1/19/2023 22:01,"@RonFilipkowski What Trump and DeSantis have in common are lawless, criminally inclined, sociopathic minds. DeSanti… https://t.co/LnnlUGPwca",0,Twitter for iPhone,
D. D.,216407950,"Seattle, WA",1/19/2023 21:55,@theliamnissan @lisa_liberal Ginny- she probably scanned the docs with her cellphone so the shock would be less bef… https://t.co/vhBqMsja08,0,Twitter for iPhone,
Polar Nerd,9.15327E+17,"Seattle, WA",1/19/2023 21:52,@Michael_from_MI It's a lot more than two percent. About a fourth of Americans think trump was a great president.,0,Twitter Web App,
Manny Manny,7.53109E+17,"Bellevue, WA",1/19/2023 21:49,@TomFitton How can Don Jnr be prosecuted without prosecuting Trump ?,0,Twitter for iPhone,
Andrea M. Young,2398484508,"Edmonds, WA",1/19/2023 21:44,"Trump mistook rape accuser E Jean Carroll for ex-wife, deposition shows https://t.co/NA2VFYvant",0,Twitter for iPhone,
Lee Baxter ♀️☮,7.37535E+17,"Redmond, WA",1/19/2023 21:44,"@kathy_trump @Angry_Staffer The stability these ""conservatives"" value is spelled ""P.O.W.E.R."" and ""M.O.N.E.Y.""
That's it.
The end.",0,Twitter Web App,
Michael Blessing,8.07424E+17,"Renton, WA",1/19/2023 21:42,@The_Trump_Train Yes please,0,Twitter for Android,
TruthSeeker (Pureblood & Bitcoin),117652315,"Seattle, Wa",1/19/2023 21:37,@TheChiefNerd Who is advising Trump on this crap… He has to change his stance on this crap or it is a hard no,0,Twitter for iPhone,
Lukester 🇺🇸,1.49701E+18,"Seattle, WA",1/19/2023 21:35,@JustinKellyOTT @remosu37 @wartranslated Trump learned that propaganda technique from RU.  Problem is RU courts buy it. US courts don't.,0,Twitter Web App,
mlj,102195623,seattle,1/19/2023 21:27,@lawofruby Roberts should have had an outside company investigate. I think they know who did it and if it was a par… https://t.co/FtJOt2Q6j4,0,Twitter for Android,
Gregory Knight,34127769,By the sea,1/19/2023 21:27,@OnJayOhLay1 A Fed judge will allow Carroll’s lawsuit accusing Trump of raping her in the mid-90’s to proceed. The… https://t.co/9r1hxJ6XpY,0,Twitter for iPhone,
Drexel,1.44771E+18,"Seattle, WA",1/19/2023 21:24,@Lukewearechange Never forget Trump is triple vaxed 💉💉💉 We reached Jones town territory with some Republicans!,0,Twitter for Android,
Lee Baxter ♀️☮,7.37535E+17,"Redmond, WA",1/19/2023 21:23,@ObservantOkie @pgct77 @rking78708 @TristanSnell The debt increased nearly $8T in the 4 years of Trump b/c of the 2… https://t.co/WJdStBN1tE,1,Twitter Web App,
Cedarflame,19866972,"Seattle, WA ",1/19/2023 21:20,@TomFitton If you asked these same questions of Trump I would respect you more than I do now....and I don't have any  now.,0,Twitter Web App,
Jwax,292095770,"Seattle, WA",1/19/2023 21:13,@RandPaul Trump added 1/4 of the debt in 4 years. Stop republicans!!,0,Twitter for iPhone,
David Roberts,22737278,"Seattle, WA",1/19/2023 21:06,"@DameDubble They cringed like beat dogs through all of Trump &amp; now fashion themselves ""tough"" for hassling the admi… https://t.co/dRWez7jG9i",3,Twitter Web App,
Andy Hawkins,9.92537E+17,"Redmond, WA",1/19/2023 21:00,"Right-Wing Trump Allies Win Seats on Oversight, Reflecting GOP Priorities https://t.co/PGKIF9O92o via @YahooNews",0,Twitter Web App,
Mark T,1.45894E+18,,1/19/2023 20:59,@moglenmmdr6 @JulesJewels84 @POTUS @realDonaldTrump Wrong. We were energy independent for the first time under trum… https://t.co/C4aabc0hwZ,0,Twitter for iPhone,
Don cline,7.2899E+17,Seattle,1/19/2023 20:54,@The_Trump_Train Yes Yes Yes,0,Twitter Web App,
The Food-Minded Mama,60953649,"Seattle, WA",1/19/2023 20:52,"@MasksworkMofo @eagle4congress @Santos4Congress It's a long game. 

Not to point to salacious material, but this do… https://t.co/dNM6cNp3Za",0,Twitter Web App,
Blue,1.35935E+18,Seattle,1/19/2023 20:52,@Reliasponsibe @RoKhanna It would be paid for by allocating tax dollars. We could EASILY do it by repeallimg trump… https://t.co/ol2aOVFvfE,0,Twitter for Android,
Kathleen Atkins,24787270,Seattle,1/19/2023 20:50,"""Mr. Trump’s case isn’t just about classified material. At its core, it is about who controls America’s history."" Y… https://t.co/wFxtj9mojC",0,Twitter Web App,
Certified Executive Coach w/TALBENEC,1.15878E+18,"Seattle, Washington",1/19/2023 20:50,"@VasardRp I can't say one way or the other, as I don't know all the facts, but I find it amazing that if this is ne… https://t.co/mJUCHSxRLx",1,Twitter Web App,
Duwamishygirl,8.72495E+17,"Seattle, WA",1/19/2023 20:45,@TomFitton How could Michael Cohen be prosecuted and not Trump?,0,Twitter for iPhone,
